Cliente,Fecha,Importe,Estado
9824,11/02/2020,86396,Completado
10269,11/02/2020,52327,Completado
10593,11/02/2020,67973,Completado
9768,11/02/2020,63886,Completado
9215,11/02/2020,30523,Completado
9544,11/02/2020,62158,Completado
9187,11/02/2020,61093,Completado
9818,11/02/2020,30270,Completado
9353,11/02/2020,83853,Completado
9583,11/02/2020,69847,Completado
9541,11/02/2020,93982,Completado
10037,11/02/2020,38334,Completado
10628,11/02/2020,9309,Completado
10613,11/02/2020,33210,Completado
10512,11/02/2020,65037,Completado
9394,11/02/2020,81117,Completado
9842,11/02/2020,34816,Completado
10612,11/02/2020,32023,Completado
9235,11/02/2020,97922,Completado
9898,12/02/2020,10541,Completado
10170,12/02/2020,40457,Completado
9352,12/02/2020,31621,Completado
9542,12/02/2020,9181,Completado
10045,12/02/2020,30079,Completado
9923,12/02/2020,4432,Completado
9359,12/02/2020,7915,Completado
9186,12/02/2020,34570,Completado
9997,12/02/2020,53313,Completado
9635,12/02/2020,12778,Completado
10492,12/02/2020,35023,Completado
10314,12/02/2020,22490,Completado
10374,12/02/2020,22119,Completado
9463,12/02/2020,32327,Completado
9672,12/02/2020,36401,Completado
10399,12/02/2020,85563,Completado
9619,12/02/2020,87766,Completado
10101,12/02/2020,45058,Completado
9029,12/02/2020,96803,Completado
9827,12/02/2020,18364,Completado
9783,13/02/2020,56724,Completado
10595,13/02/2020,45384,Completado
9464,13/02/2020,38933,Completado
9823,13/02/2020,73650,Completado
9364,13/02/2020,95184,Completado
9666,13/02/2020,99724,Completado
9340,13/02/2020,59444,Completado
10581,13/02/2020,6199,Completado
9504,13/02/2020,382,Completado
10520,13/02/2020,69604,Completado
9967,13/02/2020,31405,Completado
9601,13/02/2020,73368,Completado
10530,13/02/2020,29777,Completado
9415,13/02/2020,94983,Completado
9769,13/02/2020,65523,Completado
10096,13/02/2020,4158,Completado
10335,13/02/2020,97566,Completado
9115,13/02/2020,43156,Completado
10180,13/02/2020,36928,Completado
9874,13/02/2020,24693,Completado
9558,14/02/2020,30572,Completado
9509,14/02/2020,17016,Completado
10227,14/02/2020,71639,Completado
10159,14/02/2020,51627,Completado
10377,14/02/2020,85846,Completado
9962,14/02/2020,28271,Completado
9542,14/02/2020,98269,Completado
9811,14/02/2020,44617,Completado
10580,14/02/2020,35029,Completado
10216,14/02/2020,32129,Completado
9938,14/02/2020,60293,Completado
9631,14/02/2020,22277,Completado
9354,14/02/2020,5999,Completado
9861,14/02/2020,24261,Completado
10606,14/02/2020,90921,Completado
10280,14/02/2020,40786,Completado
9993,14/02/2020,90650,Completado
9648,14/02/2020,698,Completado
10105,14/02/2020,52351,Completado
10411,14/02/2020,35340,Completado
9643,15/02/2020,15054,Completado
9726,15/02/2020,79721,Completado
10196,15/02/2020,34682,Completado
9941,15/02/2020,23086,Completado
9004,15/02/2020,68304,Completado
9723,15/02/2020,87866,Completado
10010,15/02/2020,19800,Completado
10234,15/02/2020,69245,Completado
9070,15/02/2020,99654,Completado
9037,15/02/2020,5856,Completado
10304,15/02/2020,6400,Completado
9564,15/02/2020,16405,Completado
9722,15/02/2020,73511,Completado
10618,15/02/2020,78059,Completado
9681,15/02/2020,97615,Completado
10286,15/02/2020,73806,Completado
10172,15/02/2020,88508,Completado
10155,15/02/2020,86886,Completado
9253,15/02/2020,52738,Completado
9772,15/02/2020,73069,Completado
9610,16/02/2020,60101,Completado
10143,16/02/2020,85398,Completado
9279,16/02/2020,97709,Completado
9645,16/02/2020,82377,Completado
9705,16/02/2020,63676,Completado
9480,16/02/2020,95461,Completado
9299,16/02/2020,3236,Completado
10415,16/02/2020,85940,Completado
9086,16/02/2020,42073,Completado
9715,16/02/2020,67629,Completado
10123,16/02/2020,19919,Completado
9606,16/02/2020,24900,Completado
9542,16/02/2020,73915,Completado
9997,16/02/2020,3053,Completado
9438,16/02/2020,80993,Completado
9963,16/02/2020,99949,Completado
9268,16/02/2020,6358,Completado
10443,16/02/2020,37996,Completado
9143,16/02/2020,64455,Completado
9768,16/02/2020,39499,Completado
9478,17/02/2020,47447,Completado
9141,17/02/2020,92132,Completado
9723,17/02/2020,17783,Completado
9815,17/02/2020,25472,Completado
9708,17/02/2020,24985,Completado
9223,17/02/2020,77703,Completado
9772,17/02/2020,46156,Completado
9067,17/02/2020,86107,Completado
9904,17/02/2020,3820,Completado
9697,17/02/2020,71274,Completado
9002,17/02/2020,63579,Completado
10399,17/02/2020,49607,Completado
9423,17/02/2020,68140,Completado
9641,17/02/2020,49278,Completado
9819,17/02/2020,5162,Completado
10090,17/02/2020,58644,Completado
9539,17/02/2020,66375,Completado
9314,17/02/2020,84693,Completado
9235,17/02/2020,1964,Completado
10553,17/02/2020,50404,Completado
9564,18/02/2020,16627,Completado
9832,18/02/2020,7827,Completado
9076,18/02/2020,19977,Completado
10238,18/02/2020,96596,Completado
9758,18/02/2020,75899,Completado
9754,18/02/2020,26738,Completado
9947,18/02/2020,59922,Completado
10197,18/02/2020,8147,Completado
9514,18/02/2020,73139,Completado
10098,18/02/2020,14113,Completado
10343,18/02/2020,20528,Completado
9329,18/02/2020,98945,Completado
9032,18/02/2020,1894,Completado
9699,18/02/2020,52914,Completado
9248,18/02/2020,22983,Completado
9716,18/02/2020,17823,Completado
9558,18/02/2020,76806,Completado
10638,18/02/2020,47304,Completado
10591,18/02/2020,99730,Completado
10630,18/02/2020,35753,Completado
10538,19/02/2020,54749,Completado
9069,19/02/2020,93799,Completado
9805,19/02/2020,45308,Completado
9344,19/02/2020,2463,Completado
10267,19/02/2020,14168,Completado
9291,19/02/2020,17430,Completado
10212,19/02/2020,27431,Completado
10366,19/02/2020,60329,Completado
10031,19/02/2020,99976,Completado
10048,19/02/2020,66929,Completado
9993,19/02/2020,63926,Completado
10195,19/02/2020,24730,Completado
10235,19/02/2020,31646,Completado
9142,19/02/2020,76979,Completado
9112,19/02/2020,60515,Completado
10268,19/02/2020,23169,Completado
10025,19/02/2020,69497,Completado
9888,19/02/2020,88657,Completado
9861,19/02/2020,10611,Completado
10351,19/02/2020,99961,Completado
10401,20/02/2020,49184,Completado
9682,20/02/2020,35108,Completado
9386,20/02/2020,58023,Completado
10374,20/02/2020,82645,Completado
9315,20/02/2020,73800,Completado
10163,20/02/2020,87811,Completado
10516,20/02/2020,23750,Completado
9180,20/02/2020,9227,Completado
10136,20/02/2020,71822,Completado
9479,20/02/2020,68061,Completado
9765,20/02/2020,91837,Completado
10056,20/02/2020,19533,Completado
10576,20/02/2020,15598,Completado
9571,20/02/2020,17561,Completado
10215,20/02/2020,61988,Completado
10017,20/02/2020,9729,Completado
9921,20/02/2020,2755,Completado
10497,20/02/2020,33678,Completado
9933,20/02/2020,60336,Completado
9048,20/02/2020,47121,Completado
9884,21/02/2020,1094,Completado
9898,21/02/2020,67291,Completado
10329,21/02/2020,16399,Completado
9667,21/02/2020,49619,Completado
9085,21/02/2020,54612,Completado
9253,21/02/2020,82103,Completado
9914,21/02/2020,99663,Completado
10122,21/02/2020,26035,Completado
9253,21/02/2020,53343,Completado
10466,21/02/2020,76833,Completado
9788,21/02/2020,22058,Completado
9309,21/02/2020,79587,Completado
10119,21/02/2020,63993,Completado
9365,21/02/2020,70021,Completado
9450,21/02/2020,97682,Completado
10245,21/02/2020,74913,Completado
9443,21/02/2020,25006,Completado
9159,21/02/2020,47459,Completado
9404,21/02/2020,71691,Completado
10590,21/02/2020,65313,Completado
9838,22/02/2020,2439,Completado
9413,22/02/2020,71624,Completado
9031,22/02/2020,5539,Completado
9828,22/02/2020,84373,Completado
9339,22/02/2020,9635,Completado
10036,22/02/2020,54624,Completado
9605,22/02/2020,28131,Completado
10068,22/02/2020,99638,Completado
10279,22/02/2020,88621,Completado
10550,22/02/2020,91977,Completado
9283,22/02/2020,49546,Completado
10471,22/02/2020,28563,Completado
10272,22/02/2020,55014,Completado
9549,22/02/2020,61051,Completado
9822,22/02/2020,35613,Completado
10114,22/02/2020,16213,Completado
9856,22/02/2020,3151,Completado
9309,22/02/2020,79480,Completado
10342,22/02/2020,45703,Completado
9406,22/02/2020,77341,Completado
10466,23/02/2020,75926,Completado
9088,23/02/2020,28855,Completado
9512,23/02/2020,33696,Completado
10071,23/02/2020,99891,Completado
9327,23/02/2020,97505,Completado
10140,23/02/2020,38032,Completado
9599,23/02/2020,10395,Completado
10397,23/02/2020,10520,Completado
9356,23/02/2020,66019,Completado
9430,23/02/2020,31755,Completado
9192,23/02/2020,68849,Completado
10568,23/02/2020,2442,Completado
9530,23/02/2020,10620,Completado
9992,23/02/2020,39493,Completado
9307,23/02/2020,73151,Completado
9964,23/02/2020,27946,Completado
10262,23/02/2020,10572,Completado
10122,23/02/2020,68094,Completado
9816,23/02/2020,7809,Completado
9616,23/02/2020,51168,Completado
9119,24/02/2020,77229,Completado
9210,24/02/2020,36739,Completado
9381,24/02/2020,90285,Completado
9922,24/02/2020,64045,Completado
9900,24/02/2020,98354,Completado
10507,24/02/2020,73322,Completado
10519,24/02/2020,48545,Completado
10217,24/02/2020,64915,Completado
10534,24/02/2020,44151,Completado
9273,24/02/2020,75534,Completado
10076,24/02/2020,56173,Completado
10192,24/02/2020,99395,Completado
9284,24/02/2020,36179,Completado
9111,24/02/2020,32157,Completado
9642,24/02/2020,34816,Completado
9875,24/02/2020,64483,Completado
9507,24/02/2020,79812,Completado
10532,24/02/2020,7885,Completado
9721,24/02/2020,16021,Completado
9819,24/02/2020,73489,Completado
9815,25/02/2020,58382,Completado
9602,25/02/2020,90748,Completado
9048,25/02/2020,66835,Completado
9849,25/02/2020,85651,Completado
9252,25/02/2020,88770,Completado
9949,25/02/2020,3023,Completado
9038,25/02/2020,78327,Completado
9655,25/02/2020,96593,Completado
9376,25/02/2020,41970,Completado
10306,25/02/2020,70626,Completado
10222,25/02/2020,15230,Completado
9603,25/02/2020,91962,Completado
9980,25/02/2020,23296,Completado
10349,25/02/2020,61334,Completado
10527,25/02/2020,28518,Completado
10090,25/02/2020,63409,Completado
9941,25/02/2020,17588,Completado
10168,25/02/2020,79380,Completado
10355,25/02/2020,32023,Completado
9478,25/02/2020,86871,Completado
9928,26/02/2020,95236,Completado
9934,26/02/2020,26838,Completado
9623,26/02/2020,39350,Completado
10439,26/02/2020,64346,Completado
10376,26/02/2020,82295,Completado
9781,26/02/2020,24620,Completado
9961,26/02/2020,64559,Completado
10074,26/02/2020,26522,Completado
9671,26/02/2020,90559,Completado
9890,26/02/2020,98175,Completado
10527,26/02/2020,85152,Completado
9966,26/02/2020,98875,Completado
9114,26/02/2020,13195,Completado
9127,26/02/2020,25226,Completado
10608,26/02/2020,67398,Completado
9992,26/02/2020,31600,Completado
9869,26/02/2020,79736,Completado
10482,26/02/2020,43412,Completado
9142,26/02/2020,53970,Completado
10565,26/02/2020,87982,Completado
10117,27/02/2020,77539,Completado
10245,27/02/2020,25025,Completado
9372,27/02/2020,14765,Completado
10147,27/02/2020,996,Completado
10641,27/02/2020,31396,Completado
10435,27/02/2020,10167,Completado
10553,27/02/2020,59173,Completado
9552,27/02/2020,86047,Completado
9100,27/02/2020,48146,Completado
10037,27/02/2020,4641,Completado
9730,27/02/2020,12720,Completado
9865,27/02/2020,23074,Completado
9312,27/02/2020,24185,Completado
9610,27/02/2020,39526,Completado
10308,27/02/2020,53079,Completado
10575,27/02/2020,93906,Completado
9363,27/02/2020,13505,Completado
9520,27/02/2020,93675,Completado
9431,27/02/2020,12513,Completado
9554,27/02/2020,89022,Completado
9657,28/02/2020,59840,Completado
10027,28/02/2020,78528,Completado
10258,28/02/2020,38823,Completado
9826,28/02/2020,71298,Completado
9659,28/02/2020,91116,Completado
9923,28/02/2020,84641,Completado
9750,28/02/2020,22441,Completado
10088,28/02/2020,5621,Completado
9778,28/02/2020,75631,Completado
10320,28/02/2020,92318,Completado
9712,28/02/2020,82849,Completado
10240,28/02/2020,49044,Completado
10161,28/02/2020,41139,Completado
10418,28/02/2020,43652,Completado
9932,28/02/2020,20628,Completado
10546,28/02/2020,5919,Completado
9705,28/02/2020,56544,Completado
10050,28/02/2020,76611,Completado
9756,28/02/2020,28220,Completado
9352,28/02/2020,41799,Completado
10194,29/02/2020,76498,Completado
9154,29/02/2020,23777,Completado
9869,29/02/2020,67173,Completado
9237,29/02/2020,63780,Completado
9139,29/02/2020,47736,Completado
9088,29/02/2020,70170,Completado
9346,29/02/2020,5630,Completado
10204,29/02/2020,60521,Completado
9267,29/02/2020,77703,Completado
9218,29/02/2020,77503,Completado
9484,29/02/2020,17518,Completado
9667,29/02/2020,6035,Completado
10122,29/02/2020,67297,Completado
10293,29/02/2020,67538,Completado
9625,29/02/2020,47048,Completado
9210,29/02/2020,25226,Completado
9745,29/02/2020,4127,Completado
9795,29/02/2020,69780,Completado
9753,29/02/2020,33417,Completado
10050,29/02/2020,23482,Completado
9843,01/03/2020,19003,Completado
9019,01/03/2020,31527,Completado
10018,01/03/2020,98166,Completado
10342,01/03/2020,76562,Completado
9653,01/03/2020,6187,Completado
10480,01/03/2020,89314,Completado
10451,01/03/2020,96882,Completado
9272,01/03/2020,85112,Completado
9886,01/03/2020,3905,Completado
10597,01/03/2020,5372,Completado
9258,01/03/2020,30879,Completado
9711,01/03/2020,89759,Completado
10284,01/03/2020,38970,Completado
9026,01/03/2020,62210,Completado
9529,01/03/2020,22651,Completado
9562,01/03/2020,50279,Completado
9041,01/03/2020,33663,Completado
9979,01/03/2020,25487,Completado
9709,01/03/2020,54551,Completado
9755,01/03/2020,85897,Completado
10645,02/03/2020,74119,Completado
10588,02/03/2020,63536,Completado
9080,02/03/2020,68870,Completado
9298,02/03/2020,79985,Completado
9259,02/03/2020,43022,Completado
9211,02/03/2020,34241,Completado
10160,02/03/2020,30559,Completado
10395,02/03/2020,44976,Completado
10133,02/03/2020,12598,Completado
9016,02/03/2020,30690,Completado
9787,02/03/2020,52230,Completado
10614,02/03/2020,51110,Completado
10105,02/03/2020,1967,Completado
10243,02/03/2020,91803,Completado
10153,02/03/2020,82979,Completado
10065,02/03/2020,18060,Completado
9561,02/03/2020,95948,Completado
9266,02/03/2020,74968,Completado
10304,02/03/2020,58339,Completado
10557,02/03/2020,67404,Completado
9787,03/03/2020,27906,Completado
9369,03/03/2020,89521,Completado
9359,03/03/2020,12820,Completado
10029,03/03/2020,40065,Completado
10543,03/03/2020,21431,Completado
10337,03/03/2020,95205,Completado
9933,03/03/2020,55385,Completado
10342,03/03/2020,73127,Completado
9469,03/03/2020,99006,Completado
9779,03/03/2020,61470,Completado
10256,03/03/2020,8414,Completado
10476,03/03/2020,42493,Completado
9940,03/03/2020,51244,Completado
9584,03/03/2020,89360,Completado
9650,03/03/2020,6303,Completado
9800,03/03/2020,64921,Completado
9369,03/03/2020,66661,Completado
9421,03/03/2020,97235,Completado
9283,03/03/2020,59663,Completado
9901,03/03/2020,65313,Completado
9116,04/03/2020,27915,Completado
10327,04/03/2020,67273,Completado
9840,04/03/2020,80631,Completado
10047,04/03/2020,4571,Completado
9785,04/03/2020,66780,Completado
10256,04/03/2020,55242,Completado
9388,04/03/2020,70203,Completado
9424,04/03/2020,70027,Completado
10028,04/03/2020,84723,Completado
9723,04/03/2020,63120,Completado
9686,04/03/2020,68770,Completado
9585,04/03/2020,30882,Completado
10478,04/03/2020,33709,Completado
9415,04/03/2020,73763,Completado
9534,04/03/2020,69269,Completado
10527,04/03/2020,51813,Completado
9675,04/03/2020,59916,Completado
9660,04/03/2020,48180,Completado
9839,04/03/2020,92354,Completado
10258,04/03/2020,73313,Completado
10056,05/03/2020,11831,Completado
10099,05/03/2020,84833,Completado
9024,05/03/2020,24760,Completado
9506,05/03/2020,52008,Completado
9353,05/03/2020,7709,Completado
9563,05/03/2020,43004,Completado
10155,05/03/2020,18507,Completado
10057,05/03/2020,63856,Completado
10291,05/03/2020,68307,Completado
9448,05/03/2020,26141,Completado
10173,05/03/2020,55099,Completado
10008,05/03/2020,70857,Completado
9101,05/03/2020,11329,Completado
9066,05/03/2020,30164,Completado
9081,05/03/2020,70523,Completado
9087,05/03/2020,49199,Completado
10569,05/03/2020,6434,Completado
9434,05/03/2020,52896,Completado
9461,05/03/2020,42889,Completado
9259,05/03/2020,79982,Completado
10376,06/03/2020,95780,Completado
9037,06/03/2020,66427,Completado
9616,06/03/2020,42685,Completado
10588,06/03/2020,3786,Completado
10561,06/03/2020,76033,Completado
9670,06/03/2020,51764,Completado
10082,06/03/2020,46193,Completado
10606,06/03/2020,34841,Completado
10498,06/03/2020,40889,Completado
9323,06/03/2020,95814,Completado
10470,06/03/2020,10678,Completado
10456,06/03/2020,41690,Completado
9608,06/03/2020,88584,Completado
